,GeoFIPS,GeoName,county_name,state_alpha,GDP_PI_2001,GDP_PI_2002,GDP_PI_2003,GDP_PI_2004,GDP_PI_2005,GDP_PI_2006,GDP_PI_2007,GDP_PI_2008,GDP_PI_2009,GDP_PI_2010,GDP_PI_2011,GDP_PI_2012,GDP_PI_2013,GDP_PI_2014,GDP_PI_2015,GDP_PI_2016,GDP_PI_2017,GDP_PI_2018,GDP_PI_2019,GDP_PI_2020,GDP_PI_2021,GDP_PI_2022,GDP_PI_2023,GDP_PI_2024
1705,31077,"Greeley, NE",Greeley,NE,43514,34327,47571,48907,54773,36199,42475,39505,44450,46801,78140,81551,105128,88942,95093,72885,76015,81004,92743,89731,127947,135921,164450,173638
1706,31079,"Hall, NE",Hall,NE,1494703,1574390,1668754,1751413,1963790,2116578,2200150,2327310,2416291,2499398,2554703,2764577,2966775,2849906,2924067,3018886,2996505,3108381,3178270,3266150,3850220,4150779,4552961,4723031
1707,31081,"Hamilton, NE",Hamilton,NE,193385,209926,235722,259385,275067,290909,349417,428794,496881,540682,565297,492364,543054,476461,510949,516184,550454,587815,606824,638323,809629,820945,885695,878061
1708,31083,"Harlan, NE",Harlan,NE,56309,44429,70077,69739,71039,59851,96599,120605,120790,122176,170425,144940,202127,183323,182025,161578,143200,165405,162170,150173,194410,200480,239807,237667
1709,31085,"Hayes, NE",Hayes,NE,20489,12878,30933,27355,36620,34679,48179,64860,44315,53773,71496,68013,91463,88665,92236,85867,55558,66563,73891,83933,106757,123126,116280,88243
1710,31087,"Hitchcock, NE",Hitchcock,NE,42323,34295,51294,47611,62851,53473,82164,84230,80575,89381,108439,103806,116652,106652,100117,92520,117247,106663,123740,120294,172746,216157,194636,161425
1711,31089,"Holt, NE",Holt,NE,204029,217654,263385,282530,277150,267136,338969,363451,311268,373173,487831,512565,586271,607433,610999,555746,581486,557172,594955,632511,756190,784393,821809,833131
1712,31091,"Hooker, NE",Hooker,NE,11287,14704,15760,14159,14626,15271,16947,16839,17836,21333,25262,22541,37022,50002,49571,42971,22902,28627,25030,24858,24886,26794,31300,31098
1713,31093,"Howard, NE",Howard,NE,77334,76721,92049,82572,94325,79534,93943,94650,98335,106929,153087,136400,169010,162902,181110,183558,154300,154770,178316,179020,219739,230482,258910,230340
1714,31095,"Jefferson, NE",Jefferson,NE,193234,187518,223209,241624,276422,303054,286042,296136,269117,293651,368529,350044,404443,463857,405238,394140,402104,386067,406106,402491,489649,487008,533527,504153
1715,31097,"Johnson, NE",Johnson,NE,65199,59042,80393,89475,76149,74874,82382,107000,155662,187545,120137,122615,117330,108340,108530,91607,98143,105312,115095,112952,149634,156957,156040,159107
1716,31099,"Kearney, NE",Kearney,NE,135850,153736,176586,192819,209825,264613,316049,296680,294173,284218,346896,381952,460408,430761,422848,375545,301887,297217,317055,312092,396466,433897,576989,571689
1717,31101,"Keith, NE",Keith,NE,179180,183178,211185,202289,210219,191079,237059,253035,237746,246757,299141,321999,351915,340845,359501,360419,325612,339752,356363,370192,432586,465665,476029,472635
1718,31103,"Keya Paha, NE",Keya Paha,NE,10512,13761,17528,16759,18757,15091,15535,13154,8371,18549,35793,40633,49158,61685,54601,38837,26558,23732,26299,33614,31368,35549,43887,47920
1719,31105,"Kimball, NE",Kimball,NE,72715,66697,93249,91275,100459,103825,120619,109345,98068,109370,140675,137321,137560,143987,127204,124847,118924,134001,132345,147358,169632,236317,243432,221905
1720,31107,"Knox, NE",Knox,NE,141719,130897,170251,177839,184119,147264,181910,174248,198749,248786,339317,277893,275835,286074,299036,295400,325689,311731,367824,434234,669750,669365,730146,773273
1721,31109,"Lancaster, NE",Lancaster,NE,8166866,8289494,8799687,9200398,10102920,10598531,11122625,10741812,10751991,11000905,11174357,11652099,12197980,13095741,13990322,14472561,15485560,16148450,16852635,17172968,18777782,21330692,22980339,24437609
1722,31111,"Lincoln, NE",Lincoln,NE,1046096,1088308,1211001,1310955,1323347,1375066,1467191,1518382,1590592,1563764,1715739,1915491,2145025,2102630,2192086,2240789,2114009,2067880,2044774,1956719,2320271,2551182,3064678,2969560
1723,31113,"Logan, NE",Logan,NE,12731,12231,17476,16091,16767,11702,15848,16291,13496,18749,29946,26402,35294,38352,40498,34470,24492,28180,23201,26672,26662,27468,35300,33023
1724,31115,"Loup, NE",Loup,NE,3996,4570,9471,9347,10880,6390,4369,4966,4789,8179,11438,16621,27272,37928,44606,44777,34744,35342,30721,27215,28149,30173,42137,54143
1725,31117,"McPherson, NE",McPherson,NE,3103,7889,10093,9265,9289,8143,4260,4161,5326,10701,15928,12236,19801,31180,33499,27733,22901,17106,18449,24326,19516,20379,33149,29969
1726,31119,"Madison, NE",Madison,NE,1080353,1146731,1191891,1231868,1261022,1267122,1322723,1447939,1443084,1509875,1620397,1708146,1755123,1875929,1939012,1941486,2017621,2146447,2229405,2198566,2444605,2566727,2730889,2793480
1727,31121,"Merrick, NE",Merrick,NE,124165,124084,166071,204935,207496,215657,219719,217306,240150,260785,316825,334437,408666,528958,482615,451631,349606,359331,380523,344705,425458,444577,506635,512842
1728,31123,"Morrill, NE",Morrill,NE,73011,90041,120031,118444,133992,174440,182299,186763,158906,182910,263871,217295,279213,623623,666866,562297,599909,583650,478036,492612,315287,331022,390373,401525
1729,31125,"Nance, NE",Nance,NE,52130,44263,58533,66054,68547,58332,75552,82974,82264,105948,148944,123818,121824,110265,97108,76854,114352,107963,87219,93469,158616,160716,231457,180306
1730,31127,"Nemaha, NE",Nemaha,NE,238534,218538,233731,334649,278962,284975,314256,319165,378449,344642,384607,390182,543946,419008,451136,524920,489057,367901,433599,398557,598116,631060,916627,799672
1731,31129,"Nuckolls, NE",Nuckolls,NE,92269,87677,128471,121055,118684,139778,143029,178441,168759,150588,195391,196276,243163,249407,275389,233085,226613,223602,234986,222719,306583,320862,387293,354282
1732,31131,"Otoe, NE",Otoe,NE,407308,381417,486468,583010,552603,592483,604526,700920,980819,940771,1058525,1112715,1239836,1027846,1023688,1182880,1126024,1093228,1078705,1144474,1331605,1444805,1660736,1614760
1733,31133,"Pawnee, NE",Pawnee,NE,41679,33838,44472,57644,54505,52934,61647,74896,64351,64346,96204,80740,81369,75511,79937,63391,82381,94013,89656,96218,130739,130513,146281,115520
1734,31135,"Perkins, NE",Perkins,NE,82462,64022,110188,101712,100357,91386,146248,215800,179076,192613,280473,254504,276544,222726,200393,191168,219641,220998,274870,278776,361073,466871,385700,367178
1735,31137,"Phelps, NE",Phelps,NE,368937,427800,442786,444139,447296,496575,528133,585978,592626,626227,711733,729450,846766,782855,857297,860388,727557,733083,739623,757882,877689,891393,950259,953877
1736,31139,"Pierce, NE",Pierce,NE,118751,107503,137203,159860,162457,180221,201405,183706,176632,215674,267198,254094,285275,278947,295532,286199,290383,307594,316295,300607,435960,530001,686241,703100
1737,31141,"Platte, NE",Platte,NE,933815,999468,1084844,1203758,1202039,1331226,1502254,1528788,1523917,1675596,2014123,2171143,2329722,2214103,2143099,2146629,2138679,2269869,2488784,2516631,2943869,3122632,3548698,3541987
1738,31143,"Polk, NE",Polk,NE,116083,116314,132343,150811,153102,175586,226764,219159,212972,187426,233756,224880,245750,246806,214560,214379,250176,241485,231453,226085,327588,353506,370576,418502
1739,31145,"Red Willow, NE",Red Willow,NE,251215,240390,279571,285339,315274,301366,359872,396976,379409,395971,452963,501631,506335,492198,473544,457761,400457,416620,452838,482689,552127,625276,683106,631509
1740,31147,"Richardson, NE",Richardson,NE,182277,149587,185076,212957,211284,220376,186286,195506,207639,200035,268577,242178,291026,267621,254301,248697,292606,323867,323490,321538,430912,420389,451814,443173
1741,31149,"Rock, NE",Rock,NE,30997,36434,40157,39290,38129,33784,35376,32992,25487,54517,69170,62435,76390,94417,97671,91796,67302,68014,71337,79128,83274,85945,105045,112845
1742,31151,"Saline, NE",Saline,NE,335425,343761,391431,427632,464227,517553,495831,600320,585312,487044,605111,656241,665145,639310,684005,693429,715061,879945,936791,958343,1047161,1007302,1134426,1148762
1743,31153,"Sarpy, NE",Sarpy,NE,2617030,2947164,3215616,3479441,3779318,3930454,4145562,4286625,4357284,4470124,4597747,4898300,5086936,5408219,5924440,6279351,6704251,7369776,7687232,8060173,9186780,9732884,10766565,11348289
1744,31155,"Saunders, NE",Saunders,NE,257835,261912,283284,329428,334867,325451,372803,402349,448450,453137,549862,482274,527102,502015,537551,537770,552998,612166,616003,649596,807914,850613,952863,933464
1745,31157,"Scotts Bluff, NE",Scotts Bluff,NE,791216,832978,885310,905223,959504,973910,1019950,1080947,1069179,1076255,1206391,1297179,1302251,1406093,1442125,1527799,1468292,1495901,1516274,1540866,1654653,1773449,1943309,2038052
1746,31159,"Seward, NE",Seward,NE,315603,314418,361073,385431,391721,403252,470795,485927,439214,483044,590538,586324,637718,621193,642481,590286,645593,699753,663465,652438,770327,867809,908233,968113
1747,31161,"Sheridan, NE",Sheridan,NE,77391,96367,111074,101456,113792,104826,103866,119117,108803,106613,154504,161294,172762,204239,192074,191587,181787,180007,232873,277034,340693,299648,344983,381868
1748,31163,"Sherman, NE",Sherman,NE,41549,36055,56752,58139,61097,51624,65969,62367,64336,61901,85351,99081,115025,108600,105926,91715,80237,80471,92648,96649,137555,132880,160347,139757
1749,31165,"Sioux, NE",Sioux,NE,11509,22846,30827,27105,27266,31337,31665,32321,25047,38715,62690,56268,66796,94415,100323,95523,80436,75997,64871,58176,75980,82687,97536,122432
1750,31167,"Stanton, NE",Stanton,NE,100953,111956,117168,147869,158765,162960,178632,198711,211979,213725,290156,237977,223617,224880,222037,215709,207926,209796,272894,248609,336286,410892,441547,397406
1751,31169,"Thayer, NE",Thayer,NE,136786,126713,165202,171080,197929,183792,224860,257593,209410,213250,301996,361004,438431,341107,324579,298885,314981,322141,338675,324979,417770,455425,495357,474698
1752,31171,"Thomas, NE",Thomas,NE,11237,12551,14202,13647,14261,13961,15007,15003,16190,21123,27141,21550,34352,47016,51883,40279,27356,29343,27858,27982,29743,33754,37050,42816
1753,31173,"Thurston, NE",Thurston,NE,105472,107341,131173,138143,145171,146008,162278,181912,199138,220321,275052,235132,250154,233890,233530,231282,237798,238578,243445,246698,313796,335370,411794,352255
1754,31175,"Valley, NE",Valley,NE,85375,94122,109541,125722,120887,136359,156315,262945,229922,235337,227509,194000,238901,212909,207559,240076,224282,244360,266446,256617,296055,311532,346717,328476
1755,31177,"Washington, NE",Washington,NE,492865,517050,574293,665350,652605,764019,832505,846251,914602,1005698,1099054,1155372,1102346,1159157,1126084,1157093,984860,1149503,1175076,1230764,1501684,1556979,1737340,1780420
1756,31179,"Wayne, NE",Wayne,NE,167008,162608,190733,209606,211571,192933,238099,249794,252221,289601,336717,271453,275098,242479,255520,258228,315980,320234,346597,380792,496155,647574,741387,680022
1757,31181,"Webster, NE",Webster,NE,74343,66387,91295,90522,95686,81808,105131,131287,115401,120369,157362,157781,199074,204406,240057,233470,153448,168209,193770,188773,264331,329004,404591,334212
1758,31183,"Wheeler, NE",Wheeler,NE,37835,61248,56652,45924,52922,48208,31369,41203,40654,63649,90867,81117,101978,136170,146993,147083,90632,89531,98426,68429,86737,78330,107717,90543
1759,31185,"York, NE",York,NE,346036,360209,410961,457939,471041,470953,538833,578278,579483,573345,686130,730901,775449,696673,676017,632297,623136,670539,764879,794104,964843,1071199,1156279,1115643
1760,32001,"Churchill, NV",Churchill,NV,458079,454187,457878,506854,564845,580926,588659,599089,562144,589931,625173,618793,644848,692375,696810,703734,783279,826914,892709,904066,1009214,1105727,1251258,1228698
1761,32003,"Clark, NV",Clark,NV,51292563,54722782,58577006,67811749,77806855,84178701,87875626,85584703,77969288,77290822,79844235,80863470,84524681,87598798,94268217,99182018,104417367,113152159,121368989,110808295,129393285,153307086,168403110,178013318
1762,32005,"Douglas, NV",Douglas,NV,1337971,1426415,1499076,1648594,1785475,1812906,1879061,1797413,1715992,1831019,1823767,1861297,2063454,2154996,2220118,2183655,2345185,2332161,2440217,2397491,2876185,3114615,3410837,3726421
1763,32007,"Elko, NV",Elko,NV,1038688,1023611,1076103,1269679,1470587,1699403,1745589,1936540,1766457,2169626,2510155,2589670,2385349,2196496,2009377,2053522,2277621,2376147,2492783,2535490,2806478,3015747,3142564,3555277
1764,32009,"Esmeralda, NV",Esmeralda,NV,19455,19026,20576,22236,22026,30516,26836,36758,28744,41865,53964,58397,65615,55322,44783,48012,48686,34851,31902,33898,44558,44315,55137,40142
1765,32011,"Eureka, NV",Eureka,NV,502406,554302,611414,708021,826707,1241146,1321708,1633505,1653221,2015953,2284165,1943306,1537079,1190675,943573,1101254,1445917,1229482,1268092,1533322,1620991,1541014,1528516,1272742
1766,32013,"Humboldt, NV",Humboldt,NV,499317,447660,523603,645073,716271,976267,956609,1095172,1194719,1439851,1574528,1389620,1276696,1143413,942074,942362,1047886,998177,1156419,1318143,1457511,1467724,1553878,1621722
1767,32015,"Lander, NV",Lander,NV,220407,237430,254836,284051,339613,444002,418878,558946,636591,851743,1019321,884972,745783,642086,538353,606837,770127,684431,750918,841706,971305,989075,1033942,860170
1768,32017,"Lincoln, NV",Lincoln,NV,65641,68912,66470,64129,62767,64554,69970,78784,86417,94015,95618,96111,96004,88490,94181,94082,95007,98408,113914,117258,137979,142130,151160,189885
1769,32019,"Lyon, NV",Lyon,NV,679194,724930,755059,882998,979539,1084248,1098409,1052023,1010857,972394,1021293,1080157,1129596,1208186,1137177,1184715,1284671,1369536,1477501,1481681,1717046,1991184,2150163,2116831
1770,32021,"Mineral, NV",Mineral,NV,91796,95550,104276,124101,122309,119394,119799,133619,140881,162862,158761,124120,118142,123362,123247,136617,151498,162058,183851,189355,216877,206732,200535,174403
1771,32023,"Nye, NV",Nye,NV,607705,675111,746097,868334,1007460,1111896,1173381,1183245,1183459,1382720,1368752,1382561,1311539,1289074,1262460,1274709,1431218,1486388,1563285,1685300,1887129,2038063,2274968,2444010
1772,32027,"Pershing, NV",Pershing,NV,109923,109184,122316,132305,133872,161922,183638,192184,147788,188312,274677,272089,241032,240886,201466,177663,232862,209669,218266,297688,371192,352371,363258,504793
1773,32029,"Storey, NV",Storey,NV,148790,153428,166517,170839,168873,225811,323021,333523,423959,458863,444672,496629,542164,707772,1074855,789428,1422281,1707855,1885093,2175186,2464813,2644435,2601532,2729438
1774,32031,"Washoe, NV",Washoe,NV,13749742,14142801,14753237,16326856,17762172,18350331,18717080,17924495,17125273,18004205,17963095,18963696,19139380,19447576,21337802,23153413,24976456,24733902,26344981,26843716,30940910,34639989,37569538,39587978
1775,32033,"White Pine, NV",White Pine,NV,152996,155995,157771,196030,266769,348948,365125,413729,409080,525442,680741,607754,491368,428742,374124,393030,504005,473624,504157,637784,703155,696413,722878,1171670
1776,32510,"Carson City (Independent City), NV",Carson City (Independent City),NV,1592728,1641308,1668829,1742050,1818242,1968960,2074811,2205337,2194797,2386104,2212010,2343775,2235628,2152714,2171740,2208422,2419250,2541644,2804827,2749473,2975061,3418464,3781921,4042902
1777,33001,"Belknap, NH",Belknap,NH,1773078,1846253,1876356,1923010,1967505,1936086,2021150,1911232,1924423,1946517,2060579,2124999,2256898,2192669,2349866,2497130,2527129,2656368,2653178,2736562,2998550,3184816,3574536,3853196
1778,33003,"Carroll, NH",Carroll,NH,1358609,1465905,1495484,1540439,1583741,1594287,1653355,1560251,1607904,1658364,1762172,1833729,1904656,1821199,1925720,2033402,2047742,2119143,2120206,2203840,2325212,2585587,2937638,3091719
1779,33005,"Cheshire, NH",Cheshire,NH,1929482,1989259,2043887,2210435,2322427,2492609,2551978,2543039,2576148,2585913,2643612,2777561,2832393,2996640,3241633,3269002,3357639,3452287,3638199,3691975,4063869,4260388,4458392,4683416
1780,33007,"Coos, NH",Coos,NH,771372,764229,813000,846490,870856,857922,861618,872555,891314,919465,904473,921513,942894,937451,980427,1039088,999146,1037559,1046447,1065446,1176781,1313837,1468626,1487711
1781,33009,"Grafton, NH",Grafton,NH,3256283,3472316,3673639,3803941,4011778,4120606,4348863,4558498,4603029,4784001,4727117,4859866,5145843,5345837,5630300,5885464,5924144,6228169,6414283,6555407,7317987,7981953,8790761,9107262
1782,33011,"Hillsborough, NH",Hillsborough,NH,13539231,14187553,15304914,16173123,16797291,17775024,18253376,18407208,18461100,18604708,19394289,19708812,20486492,21296659,22530322,23159011,23501247,24375792,25642670,26185344,29754474,31714013,33827808,34886404
1783,33013,"Merrimack, NH",Merrimack,NH,5371392,5540747,5384111,5568910,5819744,6525924,6595678,6560923,6986155,7573098,7385692,7491261,7415057,7706566,7715020,8038126,8114269,8450919,8746300,8585356,9283008,10357062,11053432,11753431
1784,33015,"Rockingham, NH",Rockingham,NH,10016915,10557239,11275815,12242278,12780683,13711497,13950924,13390239,13583807,14284441,14665828,15419147,16332153,17017232,18460804,19079338,19718329,20248232,21729205,22048846,25686238,27787260,29246766,30618869
1785,33017,"Strafford, NH",Strafford,NH,2790411,2733185,2797257,2957004,3083406,3096670,3252154,3515689,3617986,3743607,3882025,4060490,4099657,4366778,4637347,4801763,4862598,4951680,5247628,5133137,5620926,6161657,6742081,6761648
1786,33019,"Sullivan, NH",Sullivan,NH,878926,949963,943815,1018901,1070241,1075793,1134213,1091442,1113156,1153872,1165396,1271841,1339826,1361204,1468844,1410197,1400447,1423738,1471263,1517132,1619098,1719418,1898849,1960617
1787,34001,"Atlantic, NJ",Atlantic,NJ,9084708,9422902,9596893,9874674,10686890,11620643,12152228,12431434,10675096,10368027,10934219,11011278,11232961,11355610,11407454,11247502,11114434,11449517,11951259,11267922,13072848,14628609,15705845,16416482
1788,34003,"Bergen, NJ",Bergen,NJ,45418936,46298170,47697134,49524430,51336308,53478716,55811832,58155782,57390084,58519891,59084139,60995323,62444760,64208748,67621602,69251602,71020570,74152728,77878575,76264978,83248149,89859539,95865279,99572522
1789,34005,"Burlington, NJ",Burlington,NJ,14340222,15039781,15900260,16609195,17579331,18442593,18817792,19768929,19324475,19589777,19821912,20552322,21271998,21521308,22655337,23258912,23984882,24679738,25649295,26221561,29014955,31715613,34281150,35913416
1790,34007,"Camden, NJ",Camden,NJ,13620749,14206946,15096195,15510058,16382308,17198592,17667513,18412191,17640921,17683625,17537481,18307653,18790679,18977043,19713157,20643184,21454048,22302237,23116564,22486157,24897319,26931615,28799302,30605672
1791,34009,"Cape May, NJ",Cape May,NJ,2833985,3008884,3171318,3377829,3607613,3670385,3732794,3763495,3399576,3796376,3764888,3717499,3898306,4176416,4185201,4248937,4480799,4600201,4638879,4670458,5292576,5976850,6270250,6588858
1792,34011,"Cumberland, NJ",Cumberland,NJ,3186608,3276044,3501094,3742575,3934938,4031575,4096788,4270024,4263056,4236114,4229543,4450066,4502292,4591115,4880806,5124502,5038658,5289157,5438325,5375235,6030832,6395985,6743926,7048055
1793,34013,"Essex, NJ",Essex,NJ,31040596,31979496,32692540,35116855,35505419,36891029,36917927,38468623,37716464,38742801,39069573,39988362,41232945,40639653,43201205,44413728,44994576,47216304,49682908,45812127,50580080,57154529,61868071,65791749
1794,34015,"Gloucester, NJ",Gloucester,NJ,6900002,7006158,7791241,8068475,8482542,8764497,10163928,12083211,9195682,9716554,9842274,10794176,10426038,11602572,11848059,11476725,11630815,13256419,13840308,12428150,14051113,15238388,16098204,16854140
1795,34017,"Hudson, NJ",Hudson,NJ,21974567,23011296,22786141,23714924,26245552,27995828,28075846,27669832,28433263,29332508,29510227,31869810,33675323,34588323,37177822,38313074,40950251,43897809,45581570,43898828,48951868,53548505,57607955,60424405
1796,34019,"Hunterdon, NJ",Hunterdon,NJ,4695395,4983332,5144524,5512875,5520208,5736947,5736552,5968914,5913657,5893591,5846068,6208604,6273232,6547357,6504772,6676956,6939139,6854102,7185937,6998372,7513202,8012670,8449564,8929621
1797,34021,"Mercer, NJ",Mercer,NJ,15355583,16088695,16769270,17372496,18539292,19443547,19802581,20972830,20477523,21132424,21786214,24068185,24603907,25073555,25935637,27505001,28065588,29636426,33863632,35516339,40304688,45953341,49374316,51420912
1798,34023,"Middlesex, NJ",Middlesex,NJ,34793938,35450681,36115307,38002045,39348319,41553523,44378252,46674958,44549974,45329573,45705958,48175901,49365599,50534161,52945193,55028964,55388320,58269155,59343812,58816306,66087665,71719776,75639104,78822246
1799,34025,"Monmouth, NJ",Monmouth,NJ,19498503,21013802,21565223,22306932,23840155,24647397,25599875,26597032,25582208,25793575,26049394,27572989,28422641,29228682,30522800,31385407,31833470,33470513,34833907,35006323,39192429,42905017,45961385,48421297
1800,34027,"Morris, NJ",Morris,NJ,31042514,31512157,32671060,34021812,35853314,38193923,39942821,41295779,41360419,43586048,44298653,46964365,48135941,46678311,48559494,49524915,50069141,52864260,53995552,53557875,58654730,63908336,66953928,69776031
1801,34029,"Ocean, NJ",Ocean,NJ,10372241,11114454,11799370,12452546,13152738,14006975,14479479,14541951,14331409,14824033,15268968,16050190,16831718,17336052,18035427,18648980,19233331,19192996,20160000,20818958,22699662,24452920,26806948,28040879
1802,34031,"Passaic, NJ",Passaic,NJ,13190481,13475792,14111810,14599577,15459589,16187753,16815972,17961056,16763014,17121645,17253860,17604782,17788918,18306579,18426785,18473901,18258075,19505857,19923389,18457609,20818400,22426499,24214814,25465418
1803,34033,"Salem, NJ",Salem,NJ,3675192,3553166,3963790,4620532,4970265,5470694,4852283,4853421,5567689,5428519,5381263,5120948,5412103,5322700,5183154,4605317,4772867,4761237,4957865,5370717,5997822,6276330,6653735,6900886
1804,34035,"Somerset, NJ",Somerset,NJ,18864297,19431291,21175561,21480052,23120042,25638047,28172198,28152560,27001751,26631795,26314814,27470064,30859189,32197721,34714471,36165553,36633729,38890891,39787480,39652766,42606990,47055000,49491179,52109554
1805,34037,"Sussex, NJ",Sussex,NJ,2667655,2852954,2997289,3183077,3399013,3560154,3523729,3766576,3541387,3679446,3736571,3799368,3945359,4079428,4078581,4373997,4351266,4454084,4586190,4469529,4883504,5376806,5610565,5879459
1806,34039,"Union, NJ",Union,NJ,27695328,27084129,27604227,25883583,26106678,26767696,26437595,27529953,26733083,27619068,28539103,30933168,31916006,32181900,32937644,33680846,33553385,36127523,36508916,35105568,37621273,42332145,45348328,47615193
1807,34041,"Warren, NJ",Warren,NJ,2815762,3024638,3167536,3148844,3238610,3387184,3530307,3813312,3796263,3901578,3764785,3789731,3744766,3717074,3766329,3651935,3633769,3639033,3777406,3579243,3939638,4524030,5155773,5546361
1808,35001,"Bernalillo, NM",Bernalillo,NM,17305070,17888583,19107135,21451572,22025386,22875878,23395641,23639579,23869424,23555824,23505294,23862125,23994596,25148513,26201721,26929982,27338972,28475232,29903913,29992302,33096099,36831980,40140576,42380766
