,state_code,county_code,county_sub_code,cntyname,town_name,hud_areaname,fips,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,hud_area_code,pop2023,state_alpha,year,population,cbsasub21,county,cousub,pop2017,hu2017,cbsasub20,cbsasub19,pop2010,hu2010,cbsasub18,areaname18,cbsasub,pop,fmr_area,msa,stco,fmrtype,statename,fmrarea,id_agis2,pop2020,areaname22,cbsasub22
65101,36,,,Rockland County,,"New York, NY HUD Metro FMR Area",3608799999,1182.0,1277.0,1424.0,1784.0,1817.0,,,NY,2009,,,87.0,99999.0,,,,,,,,,METRO35620MM5600,286753.0,,,,,,,,,,
65102,36,,,St. Lawrence County,,"St. Lawrence County, NY",3608999999,588.0,590.0,709.0,900.0,1054.0,,,NY,2009,,,89.0,99999.0,,,,,,,,,NCNTY36089N36089,111931.0,,,,,,,,,,
65103,36,,,Saratoga County,,"Albany-Schenectady-Troy, NY MSA",3609199999,721.0,764.0,919.0,1110.0,1215.0,,,NY,2009,,,91.0,99999.0,,,,,,,,,METRO10580M10580,200635.0,,,,,,,,,,
65104,36,,,Schenectady County,,"Albany-Schenectady-Troy, NY MSA",3609399999,721.0,764.0,919.0,1110.0,1215.0,,,NY,2009,,,93.0,99999.0,,,,,,,,,METRO10580M10580,146555.0,,,,,,,,,,
65105,36,,,Schoharie County,,"Albany-Schenectady-Troy, NY MSA",3609599999,721.0,764.0,919.0,1110.0,1215.0,,,NY,2009,,,95.0,99999.0,,,,,,,,,METRO10580M10580,31582.0,,,,,,,,,,
65106,36,,,Schuyler County,,"Schuyler County, NY",3609799999,647.0,649.0,779.0,1020.0,1138.0,,,NY,2009,,,97.0,99999.0,,,,,,,,,NCNTY36097N36097,19224.0,,,,,,,,,,
65107,36,,,Seneca County,,"Seneca County, NY",3609999999,681.0,681.0,818.0,1064.0,1360.0,,,NY,2009,,,99.0,99999.0,,,,,,,,,NCNTY36099N36099,33342.0,,,,,,,,,,
65108,36,,,Steuben County,,"Steuben County, NY",3610199999,619.0,621.0,746.0,972.0,1062.0,,,NY,2009,,,101.0,99999.0,,,,,,,,,NCNTY36101N36101,98726.0,,,,,,,,,,
65109,36,,,Suffolk County,,"Nassau-Suffolk, NY HUD Metro FMR Area",3610399999,1230.0,1415.0,1667.0,2250.0,2472.0,,,NY,2009,,,103.0,99999.0,,,,,,,,,METRO35620MM5380,1419369.0,,,,,,,,,,
65110,36,,,Sullivan County,,"Sullivan County, NY",3610599999,621.0,723.0,924.0,1198.0,1356.0,,,NY,2009,,,105.0,99999.0,,,,,,,,,NCNTY36105N36105,73966.0,,,,,,,,,,
65111,36,,,Tioga County,,"Binghamton, NY MSA",3610799999,612.0,615.0,737.0,961.0,1161.0,,,NY,2009,,,107.0,99999.0,,,,,,,,,METRO13780M13780,51784.0,,,,,,,,,,
65112,36,,,Tompkins County,,"Ithaca, NY MSA",3610999999,824.0,832.0,994.0,1187.0,1395.0,,,NY,2009,,,109.0,99999.0,,,,,,,,,METRO27060M27060,96501.0,,,,,,,,,,
65113,36,,,Ulster County,,"Kingston, NY MSA",3611199999,762.0,855.0,1023.0,1296.0,1566.0,,,NY,2009,,,111.0,99999.0,,,,,,,,,METRO28740M28740,177749.0,,,,,,,,,,
65114,36,,,Warren County,,"Glens Falls, NY MSA",3611399999,607.0,673.0,852.0,1066.0,1228.0,,,NY,2009,,,113.0,99999.0,,,,,,,,,METRO24020M24020,63303.0,,,,,,,,,,
65115,36,,,Washington County,,"Glens Falls, NY MSA",3611599999,607.0,673.0,852.0,1066.0,1228.0,,,NY,2009,,,115.0,99999.0,,,,,,,,,METRO24020M24020,61042.0,,,,,,,,,,
65116,36,,,Wayne County,,"Rochester, NY MSA",3611799999,620.0,690.0,841.0,1030.0,1083.0,,,NY,2009,,,117.0,99999.0,,,,,,,,,METRO40380M40380,93765.0,,,,,,,,,,
65117,36,,,Westchester County,,"Westchester County, NY Statutory Exception Area",3611999999,1218.0,1439.0,1691.0,2124.0,2702.0,,,NY,2009,,,119.0,99999.0,,,,,,,,,METRO48325M48325,923459.0,,,,,,,,,,
65118,36,,,Wyoming County,,"Wyoming County, NY",3612199999,599.0,619.0,722.0,1052.0,1120.0,,,NY,2009,,,121.0,99999.0,,,,,,,,,NCNTY36121N36121,43424.0,,,,,,,,,,
65119,36,,,Yates County,,"Yates County, NY",3612399999,622.0,639.0,749.0,956.0,984.0,,,NY,2009,,,123.0,99999.0,,,,,,,,,NCNTY36123N36123,24621.0,,,,,,,,,,
69821,36,,,Albany County,,"Albany-Schenectady-Troy, NY MSA",3600199999,707.0,749.0,901.0,1088.0,1191.0,,,NY,2008,,,1.0,99999.0,,,,,,,,,METRO10580M10580,294565.0,,,,,,,,,,
69822,36,,,Allegany County,,"Allegany County, NY",3600399999,575.0,578.0,690.0,833.0,1041.0,,,NY,2008,,,3.0,99999.0,,,,,,,,,NCNTY36003N36003,49927.0,,,,,,,,,,
69823,36,,,Bronx County,,"New York, NY HUD Metro FMR Area",3600599999,1194.0,1290.0,1438.0,1802.0,1835.0,,,NY,2008,,,5.0,99999.0,,,,,,,,,METRO35620MM5600,1332650.0,,,,,,,,,,
69824,36,,,Broome County,,"Binghamton, NY MSA",3600799999,592.0,595.0,713.0,930.0,1123.0,,,NY,2008,,,7.0,99999.0,,,,,,,,,METRO13780M13780,200536.0,,,,,,,,,,
69825,36,,,Cattaraugus County,,"Cattaraugus County, NY",3600999999,568.0,568.0,684.0,885.0,1012.0,,,NY,2008,,,9.0,99999.0,,,,,,,,,NCNTY36009N36009,83955.0,,,,,,,,,,
69826,36,,,Cayuga County,,"Cayuga County, NY",3601199999,611.0,628.0,734.0,986.0,1150.0,,,NY,2008,,,11.0,99999.0,,,,,,,,,NCNTY36011N36011,81963.0,,,,,,,,,,
69827,36,,,Chautauqua County,,"Chautauqua County, NY",3601399999,576.0,578.0,694.0,889.0,970.0,,,NY,2008,,,13.0,99999.0,,,,,,,,,NCNTY36013N36013,139750.0,,,,,,,,,,
69828,36,,,Chemung County,,"Elmira, NY MSA",3601599999,648.0,649.0,779.0,995.0,1105.0,,,NY,2008,,,15.0,99999.0,,,,,,,,,METRO21300M21300,91070.0,,,,,,,,,,
69829,36,,,Chenango County,,"Chenango County, NY",3601799999,580.0,583.0,698.0,863.0,1226.0,,,NY,2008,,,17.0,99999.0,,,,,,,,,NCNTY36017N36017,51401.0,,,,,,,,,,
69830,36,,,Clinton County,,"Clinton County, NY",3601999999,652.0,655.0,788.0,992.0,1385.0,,,NY,2008,,,19.0,99999.0,,,,,,,,,NCNTY36019N36019,79894.0,,,,,,,,,,
69831,36,,,Columbia County,,"Columbia County, NY",3602199999,705.0,719.0,847.0,1031.0,1121.0,,,NY,2008,,,21.0,99999.0,,,,,,,,,NCNTY36021N36021,63094.0,,,,,,,,,,
69832,36,,,Cortland County,,"Cortland County, NY",3602399999,590.0,592.0,740.0,979.0,1262.0,,,NY,2008,,,23.0,99999.0,,,,,,,,,NCNTY36023N36023,48599.0,,,,,,,,,,
69833,36,,,Delaware County,,"Delaware County, NY",3602599999,589.0,591.0,710.0,867.0,1121.0,,,NY,2008,,,25.0,99999.0,,,,,,,,,NCNTY36025N36025,48055.0,,,,,,,,,,
69834,36,,,Dutchess County,,"Poughkeepsie-Newburgh-Middletown, NY MSA",3602799999,827.0,960.0,1147.0,1448.0,1562.0,,,NY,2008,,,27.0,99999.0,,,,,,,,,METRO39100M39100,280150.0,,,,,,,,,,
69835,36,,,Erie County,,"Buffalo-Niagara Falls, NY MSA",3602999999,614.0,619.0,740.0,921.0,1026.0,,,NY,2008,,,29.0,99999.0,,,,,,,,,METRO15380M15380,950265.0,,,,,,,,,,
69836,36,,,Essex County,,"Essex County, NY",3603199999,611.0,612.0,734.0,975.0,1031.0,,,NY,2008,,,31.0,99999.0,,,,,,,,,NCNTY36031N36031,38851.0,,,,,,,,,,
69837,36,,,Franklin County,,"Franklin County, NY",3603399999,554.0,555.0,663.0,855.0,987.0,,,NY,2008,,,33.0,99999.0,,,,,,,,,NCNTY36033N36033,51134.0,,,,,,,,,,
69838,36,,,Fulton County,,"Fulton County, NY",3603599999,472.0,586.0,728.0,873.0,931.0,,,NY,2008,,,35.0,99999.0,,,,,,,,,NCNTY36035N36035,55073.0,,,,,,,,,,
69839,36,,,Genesee County,,"Genesee County, NY",3603799999,662.0,664.0,799.0,1018.0,1185.0,,,NY,2008,,,37.0,99999.0,,,,,,,,,NCNTY36037N36037,60370.0,,,,,,,,,,
69840,36,,,Greene County,,"Greene County, NY",3603999999,590.0,683.0,803.0,1091.0,1149.0,,,NY,2008,,,39.0,99999.0,,,,,,,,,NCNTY36039N36039,48195.0,,,,,,,,,,
69841,36,,,Hamilton County,,"Hamilton County, NY",3604199999,617.0,619.0,742.0,949.0,1147.0,,,NY,2008,,,41.0,99999.0,,,,,,,,,NCNTY36041N36041,5379.0,,,,,,,,,,
69842,36,,,Herkimer County,,"Utica-Rome, NY MSA",3604399999,608.0,609.0,735.0,917.0,1032.0,,,NY,2008,,,43.0,99999.0,,,,,,,,,METRO46540M46540,64427.0,,,,,,,,,,
69843,36,,,Jefferson County,,"Jefferson County, NY",3604599999,632.0,633.0,762.0,999.0,1053.0,,,NY,2008,,,45.0,99999.0,,,,,,,,,NCNTY36045N36045,111738.0,,,,,,,,,,
69844,36,,,Kings County,,"New York, NY HUD Metro FMR Area",3604799999,1194.0,1290.0,1438.0,1802.0,1835.0,,,NY,2008,,,47.0,99999.0,,,,,,,,,METRO35620MM5600,2465326.0,,,,,,,,,,
69845,36,,,Lewis County,,"Lewis County, NY",3604999999,561.0,563.0,674.0,844.0,932.0,,,NY,2008,,,49.0,99999.0,,,,,,,,,NCNTY36049N36049,26944.0,,,,,,,,,,
69846,36,,,Livingston County,,"Rochester, NY MSA",3605199999,601.0,670.0,816.0,1000.0,1051.0,,,NY,2008,,,51.0,99999.0,,,,,,,,,METRO40380M40380,64328.0,,,,,,,,,,
69847,36,,,Madison County,,"Syracuse, NY MSA",3605399999,621.0,622.0,748.0,964.0,1058.0,,,NY,2008,,,53.0,99999.0,,,,,,,,,METRO45060M45060,69441.0,,,,,,,,,,
69848,36,,,Monroe County,,"Rochester, NY MSA",3605599999,601.0,670.0,816.0,1000.0,1051.0,,,NY,2008,,,55.0,99999.0,,,,,,,,,METRO40380M40380,735343.0,,,,,,,,,,
69849,36,,,Montgomery County,,"Montgomery County, NY",3605799999,566.0,600.0,680.0,864.0,931.0,,,NY,2008,,,57.0,99999.0,,,,,,,,,NCNTY36057N36057,49708.0,,,,,,,,,,
69850,36,,,Nassau County,,"Nassau-Suffolk, NY HUD Metro FMR Area",3605999999,1191.0,1370.0,1614.0,2179.0,2394.0,,,NY,2008,,,59.0,99999.0,,,,,,,,,METRO35620MM5380,1334544.0,,,,,,,,,,
69851,36,,,New York County,,"New York, NY HUD Metro FMR Area",3606199999,1194.0,1290.0,1438.0,1802.0,1835.0,,,NY,2008,,,61.0,99999.0,,,,,,,,,METRO35620MM5600,1537195.0,,,,,,,,,,
69852,36,,,Niagara County,,"Buffalo-Niagara Falls, NY MSA",3606399999,614.0,619.0,740.0,921.0,1026.0,,,NY,2008,,,63.0,99999.0,,,,,,,,,METRO15380M15380,219846.0,,,,,,,,,,
69853,36,,,Oneida County,,"Utica-Rome, NY MSA",3606599999,608.0,609.0,735.0,917.0,1032.0,,,NY,2008,,,65.0,99999.0,,,,,,,,,METRO46540M46540,235469.0,,,,,,,,,,
69854,36,,,Onondaga County,,"Syracuse, NY MSA",3606799999,621.0,622.0,748.0,964.0,1058.0,,,NY,2008,,,67.0,99999.0,,,,,,,,,METRO45060M45060,458336.0,,,,,,,,,,
69855,36,,,Ontario County,,"Rochester, NY MSA",3606999999,601.0,670.0,816.0,1000.0,1051.0,,,NY,2008,,,69.0,99999.0,,,,,,,,,METRO40380M40380,100224.0,,,,,,,,,,
69856,36,,,Orange County,,"Poughkeepsie-Newburgh-Middletown, NY MSA",3607199999,827.0,960.0,1147.0,1448.0,1562.0,,,NY,2008,,,71.0,99999.0,,,,,,,,,METRO39100M39100,341367.0,,,,,,,,,,
69857,36,,,Orleans County,,"Rochester, NY MSA",3607399999,601.0,670.0,816.0,1000.0,1051.0,,,NY,2008,,,73.0,99999.0,,,,,,,,,METRO40380M40380,44171.0,,,,,,,,,,
69858,36,,,Oswego County,,"Syracuse, NY MSA",3607599999,621.0,622.0,748.0,964.0,1058.0,,,NY,2008,,,75.0,99999.0,,,,,,,,,METRO45060M45060,122377.0,,,,,,,,,,
69859,36,,,Otsego County,,"Otsego County, NY",3607799999,610.0,621.0,734.0,999.0,1048.0,,,NY,2008,,,77.0,99999.0,,,,,,,,,NCNTY36077N36077,61676.0,,,,,,,,,,
69860,36,,,Putnam County,,"New York, NY HUD Metro FMR Area",3607999999,1194.0,1290.0,1438.0,1802.0,1835.0,,,NY,2008,,,79.0,99999.0,,,,,,,,,METRO35620MM5600,95745.0,,,,,,,,,,
69861,36,,,Queens County,,"New York, NY HUD Metro FMR Area",3608199999,1194.0,1290.0,1438.0,1802.0,1835.0,,,NY,2008,,,81.0,99999.0,,,,,,,,,METRO35620MM5600,2229379.0,,,,,,,,,,
69862,36,,,Rensselaer County,,"Albany-Schenectady-Troy, NY MSA",3608399999,707.0,749.0,901.0,1088.0,1191.0,,,NY,2008,,,83.0,99999.0,,,,,,,,,METRO10580M10580,152538.0,,,,,,,,,,
69863,36,,,Richmond County,,"New York, NY HUD Metro FMR Area",3608599999,1194.0,1290.0,1438.0,1802.0,1835.0,,,NY,2008,,,85.0,99999.0,,,,,,,,,METRO35620MM5600,443728.0,,,,,,,,,,
69864,36,,,Rockland County,,"New York, NY HUD Metro FMR Area",3608799999,1194.0,1290.0,1438.0,1802.0,1835.0,,,NY,2008,,,87.0,99999.0,,,,,,,,,METRO35620MM5600,286753.0,,,,,,,,,,
69865,36,,,St. Lawrence County,,"St. Lawrence County, NY",3608999999,570.0,572.0,687.0,872.0,1022.0,,,NY,2008,,,89.0,99999.0,,,,,,,,,NCNTY36089N36089,111931.0,,,,,,,,,,
69866,36,,,Saratoga County,,"Albany-Schenectady-Troy, NY MSA",3609199999,707.0,749.0,901.0,1088.0,1191.0,,,NY,2008,,,91.0,99999.0,,,,,,,,,METRO10580M10580,200635.0,,,,,,,,,,
69867,36,,,Schenectady County,,"Albany-Schenectady-Troy, NY MSA",3609399999,707.0,749.0,901.0,1088.0,1191.0,,,NY,2008,,,93.0,99999.0,,,,,,,,,METRO10580M10580,146555.0,,,,,,,,,,
69868,36,,,Schoharie County,,"Albany-Schenectady-Troy, NY MSA",3609599999,707.0,749.0,901.0,1088.0,1191.0,,,NY,2008,,,95.0,99999.0,,,,,,,,,METRO10580M10580,31582.0,,,,,,,,,,
69869,36,,,Schuyler County,,"Schuyler County, NY",3609799999,626.0,628.0,754.0,988.0,1102.0,,,NY,2008,,,97.0,99999.0,,,,,,,,,NCNTY36097N36097,19224.0,,,,,,,,,,
69870,36,,,Seneca County,,"Seneca County, NY",3609999999,659.0,660.0,792.0,1030.0,1317.0,,,NY,2008,,,99.0,99999.0,,,,,,,,,NCNTY36099N36099,33342.0,,,,,,,,,,
69871,36,,,Steuben County,,"Steuben County, NY",3610199999,600.0,602.0,723.0,942.0,1030.0,,,NY,2008,,,101.0,99999.0,,,,,,,,,NCNTY36101N36101,98726.0,,,,,,,,,,
69872,36,,,Suffolk County,,"Nassau-Suffolk, NY HUD Metro FMR Area",3610399999,1191.0,1370.0,1614.0,2179.0,2394.0,,,NY,2008,,,103.0,99999.0,,,,,,,,,METRO35620MM5380,1419369.0,,,,,,,,,,
69873,36,,,Sullivan County,,"Sullivan County, NY",3610599999,601.0,699.0,894.0,1159.0,1311.0,,,NY,2008,,,105.0,99999.0,,,,,,,,,NCNTY36105N36105,73966.0,,,,,,,,,,
69874,36,,,Tioga County,,"Binghamton, NY MSA",3610799999,592.0,595.0,713.0,930.0,1123.0,,,NY,2008,,,107.0,99999.0,,,,,,,,,METRO13780M13780,51784.0,,,,,,,,,,
69875,36,,,Tompkins County,,"Ithaca, NY MSA",3610999999,797.0,805.0,962.0,1149.0,1350.0,,,NY,2008,,,109.0,99999.0,,,,,,,,,METRO27060M27060,96501.0,,,,,,,,,,
69876,36,,,Ulster County,,"Kingston, NY MSA",3611199999,738.0,828.0,990.0,1254.0,1516.0,,,NY,2008,,,111.0,99999.0,,,,,,,,,METRO28740M28740,177749.0,,,,,,,,,,
69877,36,,,Warren County,,"Glens Falls, NY MSA",3611399999,587.0,652.0,825.0,1032.0,1189.0,,,NY,2008,,,113.0,99999.0,,,,,,,,,METRO24020M24020,63303.0,,,,,,,,,,
69878,36,,,Washington County,,"Glens Falls, NY MSA",3611599999,587.0,652.0,825.0,1032.0,1189.0,,,NY,2008,,,115.0,99999.0,,,,,,,,,METRO24020M24020,61042.0,,,,,,,,,,
69879,36,,,Wayne County,,"Rochester, NY MSA",3611799999,601.0,670.0,816.0,1000.0,1051.0,,,NY,2008,,,117.0,99999.0,,,,,,,,,METRO40380M40380,93765.0,,,,,,,,,,
69880,36,,,Westchester County,,"Westchester County, NY Statutory Exception Area",3611999999,1149.0,1358.0,1596.0,2005.0,2550.0,,,NY,2008,,,119.0,99999.0,,,,,,,,,METRO48325M48325,923459.0,,,,,,,,,,
69881,36,,,Wyoming County,,"Wyoming County, NY",3612199999,580.0,599.0,699.0,1018.0,1084.0,,,NY,2008,,,121.0,99999.0,,,,,,,,,NCNTY36121N36121,43424.0,,,,,,,,,,
69882,36,,,Yates County,,"Yates County, NY",3612399999,602.0,618.0,725.0,925.0,953.0,,,NY,2008,,,123.0,99999.0,,,,,,,,,NCNTY36123N36123,24621.0,,,,,,,,,,
74584,36,,,Albany County,,"Albany-Schenectady-Troy, NY MSA",3600199999,625.0,661.0,796.0,962.0,1052.0,,,NY,2007,,,1.0,99999.0,,,,,,,,,METRO10580M10580,294565.0,,,,,,,,,,
74585,36,,,Allegany County,,"Allegany County, NY",3600399999,497.0,500.0,597.0,721.0,900.0,,,NY,2007,,,3.0,99999.0,,,,,,,,,NCNTY36003N36003,49927.0,,,,,,,,,,
74586,36,,,Bronx County,,"New York, NY HUD Metro FMR Area",3600599999,1070.0,1156.0,1289.0,1615.0,1645.0,,,NY,2007,,,5.0,99999.0,,,,,,,,,METRO35620MM5600,1332650.0,,,,,,,,,,
74587,36,,,Broome County,,"Binghamton, NY MSA",3600799999,503.0,505.0,606.0,790.0,954.0,,,NY,2007,,,7.0,99999.0,,,,,,,,,METRO13780M13780,200536.0,,,,,,,,,,
74588,36,,,Cattaraugus County,,"Cattaraugus County, NY",3600999999,491.0,492.0,592.0,766.0,876.0,,,NY,2007,,,9.0,99999.0,,,,,,,,,NCNTY36009N36009,83955.0,,,,,,,,,,
74589,36,,,Cayuga County,,"Cayuga County, NY",3601199999,519.0,534.0,624.0,839.0,978.0,,,NY,2007,,,11.0,99999.0,,,,,,,,,NCNTY36011N36011,81963.0,,,,,,,,,,
74590,36,,,Chautauqua County,,"Chautauqua County, NY",3601399999,491.0,493.0,592.0,758.0,828.0,,,NY,2007,,,13.0,99999.0,,,,,,,,,NCNTY36013N36013,139750.0,,,,,,,,,,
74591,36,,,Chemung County,,"Elmira, NY MSA",3601599999,552.0,553.0,664.0,848.0,942.0,,,NY,2007,,,15.0,99999.0,,,,,,,,,METRO21300M21300,91070.0,,,,,,,,,,
74592,36,,,Chenango County,,"Chenango County, NY",3601799999,500.0,503.0,602.0,744.0,1057.0,,,NY,2007,,,17.0,99999.0,,,,,,,,,NCNTY36017N36017,51401.0,,,,,,,,,,
74593,36,,,Clinton County,,"Clinton County, NY",3601999999,563.0,565.0,680.0,856.0,1195.0,,,NY,2007,,,19.0,99999.0,,,,,,,,,NCNTY36019N36019,79894.0,,,,,,,,,,
74594,36,,,Columbia County,,"Columbia County, NY",3602199999,608.0,621.0,731.0,890.0,968.0,,,NY,2007,,,21.0,99999.0,,,,,,,,,NCNTY36021N36021,63094.0,,,,,,,,,,
74595,36,,,Cortland County,,"Cortland County, NY",3602399999,511.0,513.0,641.0,848.0,1094.0,,,NY,2007,,,23.0,99999.0,,,,,,,,,NCNTY36023N36023,48599.0,,,,,,,,,,
74596,36,,,Delaware County,,"Delaware County, NY",3602599999,509.0,511.0,614.0,750.0,970.0,,,NY,2007,,,25.0,99999.0,,,,,,,,,NCNTY36025N36025,48055.0,,,,,,,,,,
74597,36,,,Dutchess County,,"Poughkeepsie-Newburgh-Middletown, NY MSA",3602799999,795.0,922.0,1102.0,1391.0,1501.0,,,NY,2007,,,27.0,99999.0,,,,,,,,,METRO39100M39100,280150.0,,,,,,,,,,
74598,36,,,Erie County,,"Buffalo-Niagara Falls, NY MSA",3602999999,545.0,549.0,657.0,817.0,911.0,,,NY,2007,,,29.0,99999.0,,,,,,,,,METRO15380M15380,950265.0,,,,,,,,,,
74599,36,,,Essex County,,"Essex County, NY",3603199999,527.0,529.0,634.0,843.0,891.0,,,NY,2007,,,31.0,99999.0,,,,,,,,,NCNTY36031N36031,38851.0,,,,,,,,,,
74600,36,,,Franklin County,,"Franklin County, NY",3603399999,479.0,480.0,573.0,739.0,853.0,,,NY,2007,,,33.0,99999.0,,,,,,,,,NCNTY36033N36033,51134.0,,,,,,,,,,
74601,36,,,Fulton County,,"Fulton County, NY",3603599999,408.0,506.0,628.0,753.0,803.0,,,NY,2007,,,35.0,99999.0,,,,,,,,,NCNTY36035N36035,55073.0,,,,,,,,,,
74602,36,,,Genesee County,,"Genesee County, NY",3603799999,564.0,565.0,680.0,866.0,1008.0,,,NY,2007,,,37.0,99999.0,,,,,,,,,NCNTY36037N36037,60370.0,,,,,,,,,,
74603,36,,,Greene County,,"Greene County, NY",3603999999,510.0,590.0,694.0,943.0,993.0,,,NY,2007,,,39.0,99999.0,,,,,,,,,NCNTY36039N36039,48195.0,,,,,,,,,,
74604,36,,,Hamilton County,,"Hamilton County, NY",3604199999,532.0,534.0,640.0,819.0,989.0,,,NY,2007,,,41.0,99999.0,,,,,,,,,NCNTY36041N36041,5379.0,,,,,,,,,,
74605,36,,,Herkimer County,,"Utica-Rome, NY MSA",3604399999,518.0,519.0,626.0,781.0,879.0,,,NY,2007,,,43.0,99999.0,,,,,,,,,METRO46540M46540,64427.0,,,,,,,,,,
74606,36,,,Jefferson County,,"Jefferson County, NY",3604599999,547.0,548.0,660.0,865.0,912.0,,,NY,2007,,,45.0,99999.0,,,,,,,,,NCNTY36045N36045,111738.0,,,,,,,,,,
74607,36,,,Kings County,,"New York, NY HUD Metro FMR Area",3604799999,1070.0,1156.0,1289.0,1615.0,1645.0,,,NY,2007,,,47.0,99999.0,,,,,,,,,METRO35620MM5600,2465326.0,,,,,,,,,,
74608,36,,,Lewis County,,"Lewis County, NY",3604999999,486.0,487.0,583.0,730.0,806.0,,,NY,2007,,,49.0,99999.0,,,,,,,,,NCNTY36049N36049,26944.0,,,,,,,,,,
74609,36,,,Livingston County,,"Rochester, NY MSA",3605199999,544.0,606.0,738.0,904.0,951.0,,,NY,2007,,,51.0,99999.0,,,,,,,,,METRO40380M40380,64328.0,,,,,,,,,,
74610,36,,,Madison County,,"Syracuse, NY MSA",3605399999,539.0,540.0,649.0,837.0,918.0,,,NY,2007,,,53.0,99999.0,,,,,,,,,METRO45060M45060,69441.0,,,,,,,,,,
74611,36,,,Monroe County,,"Rochester, NY MSA",3605599999,544.0,606.0,738.0,904.0,951.0,,,NY,2007,,,55.0,99999.0,,,,,,,,,METRO40380M40380,735343.0,,,,,,,,,,
74612,36,,,Montgomery County,,"Montgomery County, NY",3605799999,482.0,511.0,579.0,735.0,793.0,,,NY,2007,,,57.0,99999.0,,,,,,,,,NCNTY36057N36057,49708.0,,,,,,,,,,
74613,36,,,Nassau County,,"Nassau-Suffolk, NY HUD Metro FMR Area",3605999999,1056.0,1215.0,1431.0,1932.0,2122.0,,,NY,2007,,,59.0,99999.0,,,,,,,,,METRO35620MM5380,1334544.0,,,,,,,,,,
74614,36,,,New York County,,"New York, NY HUD Metro FMR Area",3606199999,1070.0,1156.0,1289.0,1615.0,1645.0,,,NY,2007,,,61.0,99999.0,,,,,,,,,METRO35620MM5600,1537195.0,,,,,,,,,,
74615,36,,,Niagara County,,"Buffalo-Niagara Falls, NY MSA",3606399999,545.0,549.0,657.0,817.0,911.0,,,NY,2007,,,63.0,99999.0,,,,,,,,,METRO15380M15380,219846.0,,,,,,,,,,
74616,36,,,Oneida County,,"Utica-Rome, NY MSA",3606599999,518.0,519.0,626.0,781.0,879.0,,,NY,2007,,,65.0,99999.0,,,,,,,,,METRO46540M46540,235469.0,,,,,,,,,,
74617,36,,,Onondaga County,,"Syracuse, NY MSA",3606799999,539.0,540.0,649.0,837.0,918.0,,,NY,2007,,,67.0,99999.0,,,,,,,,,METRO45060M45060,458336.0,,,,,,,,,,
74618,36,,,Ontario County,,"Rochester, NY MSA",3606999999,544.0,606.0,738.0,904.0,951.0,,,NY,2007,,,69.0,99999.0,,,,,,,,,METRO40380M40380,100224.0,,,,,,,,,,
74619,36,,,Orange County,,"Poughkeepsie-Newburgh-Middletown, NY MSA",3607199999,795.0,922.0,1102.0,1391.0,1501.0,,,NY,2007,,,71.0,99999.0,,,,,,,,,METRO39100M39100,341367.0,,,,,,,,,,
74620,36,,,Orleans County,,"Rochester, NY MSA",3607399999,544.0,606.0,738.0,904.0,951.0,,,NY,2007,,,73.0,99999.0,,,,,,,,,METRO40380M40380,44171.0,,,,,,,,,,
74621,36,,,Oswego County,,"Syracuse, NY MSA",3607599999,539.0,540.0,649.0,837.0,918.0,,,NY,2007,,,75.0,99999.0,,,,,,,,,METRO45060M45060,122377.0,,,,,,,,,,
74622,36,,,Otsego County,,"Otsego County, NY",3607799999,528.0,537.0,635.0,864.0,907.0,,,NY,2007,,,77.0,99999.0,,,,,,,,,NCNTY36077N36077,61676.0,,,,,,,,,,
74623,36,,,Putnam County,,"New York, NY HUD Metro FMR Area",3607999999,1070.0,1156.0,1289.0,1615.0,1645.0,,,NY,2007,,,79.0,99999.0,,,,,,,,,METRO35620MM5600,95745.0,,,,,,,,,,
74624,36,,,Queens County,,"New York, NY HUD Metro FMR Area",3608199999,1070.0,1156.0,1289.0,1615.0,1645.0,,,NY,2007,,,81.0,99999.0,,,,,,,,,METRO35620MM5600,2229379.0,,,,,,,,,,
74625,36,,,Rensselaer County,,"Albany-Schenectady-Troy, NY MSA",3608399999,625.0,661.0,796.0,962.0,1052.0,,,NY,2007,,,83.0,99999.0,,,,,,,,,METRO10580M10580,152538.0,,,,,,,,,,
74626,36,,,Richmond County,,"New York, NY HUD Metro FMR Area",3608599999,1070.0,1156.0,1289.0,1615.0,1645.0,,,NY,2007,,,85.0,99999.0,,,,,,,,,METRO35620MM5600,443728.0,,,,,,,,,,
74627,36,,,Rockland County,,"New York, NY HUD Metro FMR Area",3608799999,1070.0,1156.0,1289.0,1615.0,1645.0,,,NY,2007,,,87.0,99999.0,,,,,,,,,METRO35620MM5600,286753.0,,,,,,,,,,
74628,36,,,St. Lawrence County,,"St. Lawrence County, NY",3608999999,493.0,494.0,594.0,754.0,883.0,,,NY,2007,,,89.0,99999.0,,,,,,,,,NCNTY36089N36089,111931.0,,,,,,,,,,
74629,36,,,Saratoga County,,"Albany-Schenectady-Troy, NY MSA",3609199999,625.0,661.0,796.0,962.0,1052.0,,,NY,2007,,,91.0,99999.0,,,,,,,,,METRO10580M10580,200635.0,,,,,,,,,,
74630,36,,,Schenectady County,,"Albany-Schenectady-Troy, NY MSA",3609399999,625.0,661.0,796.0,962.0,1052.0,,,NY,2007,,,93.0,99999.0,,,,,,,,,METRO10580M10580,146555.0,,,,,,,,,,
